Event_ID,V_rms_pu,V_peak_pu,Crest_Factor,THD_percent,Duration_ms,Dominant_Freq_Hz,Freq_Hz,SNR_dB,Label
PQ_07841,0.7092,1.0032,1.415,3.011,0,50,49.976,53.83,Notch
PQ_07842,0.7087,1.5911,2.245,1.075,5,50,50.018,41.33,Transient
PQ_07843,0.6061,1.0053,1.659,3.767,54.2,50,49.963,48.75,Interruption
PQ_07844,0.708,1.0548,1.49,4.745,0,50,50.009,44.99,Harmonics
PQ_07845,0.7099,1.0181,1.434,0.113,0,50,50.008,42.73,Normal
PQ_07846,0.482,1.006,2.087,12.791,107.4,50,50.033,45,Interruption
PQ_07847,0.7062,1.0014,1.418,0.025,0,50,50.009,54.75,Normal
PQ_07848,0.6049,1.0057,1.663,1.35,105.7,50,49.992,46.37,Sag
PQ_07849,0.6372,1.0027,1.574,1.392,36.7,50,49.986,48.83,Interruption
PQ_07850,0.7075,1.0148,1.434,0.024,0,50,49.995,54.05,Flicker
PQ_07851,0.7137,2.4352,3.412,2.588,5,50,49.999,39.51,Transient
PQ_07852,0.7078,1.0183,1.439,0.098,0,50,49.994,44.26,Flicker
PQ_07853,0.7095,1.0073,1.42,8.456,0,50,50.024,52.4,Harmonics
PQ_07854,0.7082,1.06,1.497,0.066,0,50,50.004,47.25,Flicker
PQ_07855,0.7073,1.0115,1.43,0.127,0,50,50.01,42.06,Normal
PQ_07856,0.6984,0.9913,1.419,0.037,0,50,50.023,50.99,Normal
PQ_07857,0.7083,1.0474,1.479,5.837,0,50,49.988,39.08,Harmonics
PQ_07858,0.7186,1.0206,1.42,0.032,0,50,50.018,52.96,Normal
PQ_07859,0.7088,1.1165,1.575,6.385,0,50,49.989,46.5,Harmonics
PQ_07860,0.7162,1.0349,1.445,0.203,0,50,50.012,37.48,Normal
PQ_07861,0.7015,1.0026,1.429,0.088,0,50,50.029,44.44,Normal
PQ_07862,0.6976,1.0109,1.449,0.322,0,50,50.024,35.66,Normal
PQ_07863,0.907,1.556,1.716,1.514,93.3,50,49.981,51.89,Swell
PQ_07864,0.6464,1.0034,1.552,1.248,43.7,50,50.009,53.18,Sag
PQ_07865,0.7088,1.0456,1.475,0.172,0,50,49.998,38.95,Flicker
PQ_07866,0.7136,1.018,1.427,0.084,0,50,49.987,43.82,Normal
PQ_07867,0.7087,1.0048,1.418,2.441,0,50,50.026,50.7,Notch
PQ_07868,0.7066,1.2428,1.759,0.705,5,50,50.003,52.5,Transient
PQ_07869,0.7117,1.1339,1.593,11.426,0,50,49.991,50.78,Harmonics
PQ_07870,0.6764,1.017,1.504,0.94,49.8,50,49.984,38.32,Sag
PQ_07871,0.7084,1.0158,1.434,0.094,0,50,50.005,43.51,Normal
PQ_07872,0.6773,1.0138,1.497,0.319,26.2,50,50.012,39.48,Sag
PQ_07873,0.6968,0.9963,1.43,0.134,0,50,49.963,43.18,Normal
PQ_07874,0.6769,1.0083,1.489,0.72,71.5,50,49.983,45.17,Sag
PQ_07875,0.772,1.3397,1.735,1.148,50.9,50,50.02,39.33,Swell
PQ_07876,0.7133,1.0413,1.46,0.275,0,50,49.997,35.12,Normal
PQ_07877,0.7135,1.0264,1.439,0.087,0,50,50.007,43.88,Normal
PQ_07878,0.7087,1.0245,1.446,0.212,0,50,49.994,37.95,Normal
PQ_07879,0.4629,1.0038,2.169,6.207,114.5,50,50.018,49.24,Sag
PQ_07880,0.7146,1.7778,2.488,0.561,5,50,49.987,49.51,Transient
PQ_07881,0.7122,1.0794,1.516,0.159,0,50,49.996,38.44,Flicker
PQ_07882,0.6616,1.0116,1.529,0.964,23.7,50,49.972,41.88,Interruption
PQ_07883,0.7102,1.0476,1.475,8.927,0,50,49.974,43.53,Harmonics
PQ_07884,0.6058,1.0146,1.675,1.281,104.1,50,49.962,38.44,Sag
PQ_07885,0.6446,1.0038,1.557,1.818,54.9,50,50.031,46.45,Sag
PQ_07886,0.7073,1.0411,1.472,0.041,0,50,50.003,50.15,Flicker
PQ_07887,0.5042,1.0019,1.987,0.706,150,50,49.994,54.27,Sag
PQ_07888,0.5996,1.0097,1.684,2.033,59.5,50,49.994,42.08,Sag
PQ_07889,1.1193,1.7146,1.532,0.633,155.6,50,50.023,50.05,Swell
PQ_07890,0.72,1.0235,1.422,0.045,0,50,49.981,48.78,Normal
PQ_07891,0.7012,0.998,1.423,0.065,0,50,50.03,47.56,Normal
PQ_07892,0.6488,1.0105,1.557,0.485,99.8,50,49.985,43.67,Sag
PQ_07893,0.7027,0.9979,1.42,0.03,0,50,50.017,53.32,Normal
PQ_07894,0.6999,0.9939,1.42,0.034,0,50,50,50.22,Normal
PQ_07895,0.7096,1.0086,1.421,0.046,0,50,50.017,50.53,Normal
PQ_07896,0.7048,1.0023,1.422,0.049,0,50,50.028,48.04,Normal
PQ_07897,0.7089,1.0652,1.503,7.384,0,50,49.992,39.87,Harmonics
PQ_07898,0.7088,1.033,1.457,6.589,0,50,49.996,40.46,Harmonics
PQ_07899,0.7084,1.0215,1.442,6.111,0,50,50.002,39.53,Harmonics
PQ_07900,0.8339,1.6421,1.969,2.225,44.8,50,49.989,43.88,Swell
PQ_07901,0.7143,1.0246,1.434,0.166,0,50,50.005,40.16,Normal
PQ_07902,0.7196,1.0259,1.426,0.074,0,50,49.962,46.16,Normal
PQ_07903,0.6213,1.0051,1.618,1.849,88.6,50,50.012,44.63,Sag
PQ_07904,0.5716,1.0056,1.759,0.48,153,50,49.983,42.42,Sag
PQ_07905,0.7081,1.0157,1.434,0.115,0,50,50.001,41.69,Normal
PQ_07906,0.7103,0.9675,1.362,9.194,0,50,49.96,47.09,Harmonics
PQ_07907,0.8297,1.794,2.162,3.519,37.3,50,49.987,38.08,Swell
PQ_07908,0.6366,1.0049,1.578,6.45,36.7,50,49.998,47.26,Interruption
PQ_07909,0.601,1.0071,1.676,4.527,62.8,50,49.996,45.72,Sag
PQ_07910,0.663,1.0032,1.513,3.69,22.6,50,49.994,51.92,Interruption
PQ_07911,0.7081,1.0569,1.493,4.969,0,50,49.985,36.21,Harmonics
PQ_07912,0.7051,1.0142,1.438,0.114,0,50,50.005,41.81,Normal
PQ_07913,0.709,1.0378,1.464,6.939,0,50,49.986,53.46,Harmonics
PQ_07914,0.7155,1.0085,1.409,8.761,0,50,50.028,45.1,Notch
PQ_07915,0.7095,1.0541,1.486,8.271,0,50,49.999,53.78,Harmonics
PQ_07916,0.7821,1.3392,1.712,0.904,55.5,50,50.003,54.92,Swell
PQ_07917,0.3785,1.0037,2.652,4.661,149.6,50,49.996,45.01,Sag
PQ_07918,0.711,1.0103,1.421,0.027,0,50,50.033,52.25,Normal
PQ_07919,0.7087,1.0652,1.503,5.339,0,50,49.976,37.81,Harmonics
PQ_07920,0.709,1.1725,1.654,0.521,5,50,49.992,53.54,Transient
PQ_07921,1.0044,1.7221,1.715,1.96,106.3,50,50.001,46.53,Swell
PQ_07922,0.6621,1.0091,1.524,3.767,22.5,50,49.988,44.39,Interruption
PQ_07923,1.0295,1.7406,1.691,1.616,111.4,50,50.012,44.27,Swell
PQ_07924,0.7199,2.7194,3.778,2.221,5,50,50.01,49.96,Transient
PQ_07925,0.7208,1.1421,1.584,0.608,26.9,50,49.995,47.76,Swell
PQ_07926,0.7118,1.4099,1.981,0.813,5,50,49.991,41.49,Transient
PQ_07927,0.7126,1.0159,1.426,0.083,0,50,49.991,45.49,Normal
PQ_07928,0.7085,1.0144,1.432,0.129,0,50,49.997,40.04,Normal
PQ_07929,0.7147,1.013,1.417,0.029,0,50,49.982,53.87,Normal
PQ_07930,0.7096,1.0637,1.499,0.067,0,50,50.043,46.85,Flicker
PQ_07931,0.7089,1.0434,1.472,7.139,0,50,49.993,52.61,Harmonics
PQ_07932,0.6672,1.0031,1.503,0.549,54.2,50,50.01,52.61,Sag
PQ_07933,0.9815,1.6114,1.642,0.959,120.6,50,50.011,38.67,Swell
PQ_07934,0.7133,1.0155,1.424,0.055,0,50,50.028,47.58,Normal
PQ_07935,0.7109,1.0559,1.485,0.036,0,50,50.011,51.5,Flicker
PQ_07936,0.8891,1.444,1.624,0.715,111.5,50,50.048,43.64,Swell
PQ_07937,0.5236,1.0086,1.926,0.604,139.9,50,50.035,39.54,Sag
PQ_07938,0.7089,0.9491,1.339,7.006,0,50,50.003,50.53,Harmonics
PQ_07939,0.6996,1.0037,1.435,0.089,0,50,50.015,43.69,Normal
PQ_07940,0.7155,2.4763,3.461,0.552,5,50,49.965,45.63,Transient
PQ_07941,0.7083,1.0235,1.445,5.632,0,50,49.985,47.81,Harmonics
PQ_07942,0.7085,1.1667,1.647,0.366,5,50,50.028,48.01,Transient
PQ_07943,0.7097,1.8538,2.612,1.814,5,50,49.98,44.74,Transient
PQ_07944,0.6063,1.0221,1.686,4.171,70.5,50,49.979,38.16,Sag
PQ_07945,1.1269,1.8369,1.63,0.257,141.9,50,50.026,35.54,Swell
PQ_07946,0.7212,1.025,1.421,0.032,0,50,49.979,49.18,Normal
PQ_07947,0.6834,1.0195,1.492,0.403,41.1,50,50.034,38,Sag
PQ_07948,0.711,1.012,1.423,0.048,0,50,49.989,47.75,Normal
PQ_07949,0.7131,1.0201,1.431,0.069,0,50,50.012,45.94,Normal
PQ_07950,0.7103,1.014,1.428,0.079,0,50,50.017,44.93,Normal
PQ_07951,0.7864,1.3653,1.736,1.06,57.3,50,50.007,36.26,Swell
PQ_07952,0.4772,1.0011,2.098,6.916,107.1,50,49.995,53.2,Interruption
PQ_07953,0.6447,1.0065,1.561,0.471,58.2,50,49.991,47.94,Sag
PQ_07954,0.7164,1.0232,1.428,0.085,0,50,49.995,43.92,Normal
PQ_07955,0.7128,1.0057,1.411,6.923,0,50,49.986,47.7,Notch
PQ_07956,0.5362,1.0027,1.87,8.1,83.1,50,50.008,50.55,Interruption
PQ_07957,0.7177,1.0036,1.398,11.688,0,50,49.988,49.62,Notch
PQ_07958,0.8616,1.7786,2.064,3.131,45.5,50,49.99,46.29,Swell
PQ_07959,0.6613,1.0036,1.518,0.583,91.9,50,50.006,52.32,Sag
PQ_07960,0.9593,1.4672,1.529,0.271,146.4,50,49.978,53.17,Swell
PQ_07961,0.645,1.0032,1.555,9.599,31.8,50,49.996,50.11,Interruption
PQ_07962,0.7078,1.0275,1.452,0.215,0,50,50,36.08,Normal
PQ_07963,0.7033,1.0128,1.44,0.126,0,50,50.024,38.76,Normal
PQ_07964,0.7005,1.0024,1.431,0.109,0,50,50.022,40.78,Normal
PQ_07965,0.5679,1.015,1.787,4.916,70.3,50,49.998,39.06,Interruption
PQ_07966,0.7091,1.0072,1.421,0.028,0,50,49.99,53.55,Normal
PQ_07967,0.7079,1.092,1.543,0.514,5,50,50.005,52.29,Transient
PQ_07968,0.4651,1.0031,2.157,2.967,123.5,50,50.005,47.49,Sag
PQ_07969,0.6072,1.0184,1.677,2.692,62.8,50,49.988,38.06,Sag
PQ_07970,0.709,1.4571,2.055,1.265,5,50,50.023,42.33,Transient
PQ_07971,0.6207,1.0204,1.644,2.657,56.4,50,50.004,36.49,Sag
PQ_07972,0.7092,1.0322,1.456,0.044,0,50,50.016,50.83,Flicker
PQ_07973,0.4779,1.0009,2.094,5.683,108.4,50,50.007,51.96,Sag
PQ_07974,0.7108,1.1139,1.567,10.254,0,50,50.002,54.43,Harmonics
PQ_07975,0.709,1.6393,2.312,0.917,5,50,50.007,36.44,Transient
PQ_07976,0.6549,1.0054,1.535,0.913,49,50,50.035,46.78,Sag
PQ_07977,0.4679,1.0022,2.142,3.322,123.3,50,49.989,52.69,Sag
PQ_07978,0.709,1.0571,1.491,7.396,0,50,50.022,39.59,Harmonics
PQ_07979,0.8145,1.2427,1.526,0.418,137.1,50,50.009,35.81,Swell
PQ_07980,0.7065,1.0241,1.449,0.198,0,50,50.044,37.56,Normal
PQ_07981,0.6995,1.0059,1.438,0.152,0,50,50.04,40.07,Normal
PQ_07982,0.716,2.0854,2.912,4.422,5,50,49.993,46.4,Transient
PQ_07983,0.7006,0.9939,1.419,0.032,0,50,49.997,54.13,Normal
PQ_07984,0.7137,1.0199,1.429,7.778,0,50,50.001,38.57,Notch
PQ_07985,0.9567,1.5443,1.614,0.545,121.8,50,49.964,47.64,Swell
PQ_07986,0.6324,1.0064,1.591,2.105,39.5,50,50.014,46.56,Interruption
PQ_07987,0.7132,1.0319,1.447,0.216,0,50,50.024,35.94,Normal
PQ_07988,0.698,0.9891,1.417,0.031,0,50,49.99,53.17,Normal
PQ_07989,0.708,1.0046,1.419,0.039,0,50,49.962,52.5,Normal
PQ_07990,0.7049,1.0013,1.42,0.058,0,50,50.009,49,Normal
PQ_07991,0.7089,1.0691,1.508,7.432,0,50,50.019,41.1,Harmonics
PQ_07992,0.7097,1.0074,1.42,0.036,0,50,49.985,51.96,Normal
PQ_07993,0.685,1.0071,1.47,0.643,31.2,50,49.991,45.91,Sag
PQ_07994,0.71,1.0146,1.429,0.062,0,50,49.986,46.31,Normal
PQ_07995,0.7161,1.0164,1.419,0.033,0,50,50.019,53.19,Normal
PQ_07996,0.8482,1.3556,1.598,0.872,120.5,50,49.996,36,Swell
PQ_07997,0.7059,1.0018,1.419,0.04,0,50,49.994,52.45,Normal
PQ_07998,0.7158,1.0356,1.447,0.195,0,50,50.001,36.37,Normal
PQ_07999,0.7095,1.008,1.421,0.038,0,50,50.011,51.09,Normal
PQ_08000,0.7087,1.9925,2.812,0.493,5,50,49.997,53.8,Transient
PQ_08001,0.6317,1.0059,1.592,0.463,100.4,50,50.009,47.31,Sag
PQ_08002,0.7074,1.0229,1.446,0.072,0,50,50.034,45.83,Flicker
PQ_08003,0.7734,1.1881,1.536,0.633,112.2,50,50.036,37.16,Swell
PQ_08004,0.5841,1.0191,1.745,2.862,84.9,50,49.982,38.18,Sag
PQ_08005,0.6115,1.0279,1.681,2.41,66.4,50,49.982,36.91,Sag
PQ_08006,0.7077,1.0443,1.476,0.441,5,50,50.023,38.95,Transient
PQ_08007,0.7082,0.9915,1.4,5.439,0,50,49.979,44.89,Harmonics
PQ_08008,0.6552,1.0191,1.555,6.044,29,50,50.022,40.35,Sag
PQ_08009,0.2764,1.0011,3.621,6.764,170,50,49.974,48.66,Interruption
PQ_08010,0.4072,1.0014,2.459,27.758,131.4,50,49.984,53.02,Interruption
PQ_08011,0.7078,1.0358,1.463,0.085,0,50,50.005,44.64,Flicker
PQ_08012,0.7123,1.0524,1.477,0.078,0,50,49.992,46.66,Flicker
PQ_08013,0.6116,1.0025,1.639,6.561,51.1,50,50.002,52.42,Interruption
PQ_08014,0.6113,1.0015,1.638,0.087,159.5,50,49.974,53.54,Sag
PQ_08015,0.7068,1.0054,1.422,0.035,0,50,50.022,50.44,Normal
PQ_08016,0.7098,0.9914,1.397,8.622,0,50,50.003,51.84,Harmonics
PQ_08017,0.7086,1.0263,1.448,5.581,0,50,49.951,51.4,Harmonics
PQ_08018,0.709,1.0391,1.465,7.879,0,50,50.043,51.56,Harmonics
PQ_08019,0.4483,1.0068,2.246,9.209,118.1,50,49.98,44.15,Interruption
PQ_08020,0.7076,1.0123,1.431,1.972,0,50,49.993,37.24,Harmonics
PQ_08021,0.7066,1.0125,1.433,0.843,5,50,50.024,42.39,Transient
PQ_08022,0.3567,1.0033,2.813,20.436,147.2,50,50.01,50.32,Interruption
PQ_08023,0.7076,1.3327,1.883,7.567,5,50,50.037,54.9,Transient
PQ_08024,0.7669,1.389,1.811,0.767,38.4,50,49.979,38.38,Swell
PQ_08025,0.7718,1.2032,1.559,0.652,93,50,50.019,38.8,Swell
PQ_08026,0.7117,1.0057,1.413,11.301,0,50,49.985,41.65,Harmonics
PQ_08027,0.7155,1.0764,1.504,0.137,0,50,49.979,40.58,Flicker
PQ_08028,0.7134,1.018,1.427,0.1,0,50,49.977,44.27,Normal
PQ_08029,0.3902,1.0007,2.565,3.783,151.4,50,50.015,53.96,Sag
PQ_08030,0.4198,1.0034,2.39,8.723,131.5,50,50.008,46.44,Interruption
PQ_08031,0.7084,1.0243,1.446,0.101,0,50,50.018,42.24,Normal
PQ_08032,0.7048,1.0005,1.419,0.033,0,50,49.978,54.27,Normal
PQ_08033,0.7188,1.0254,1.427,0.073,0,50,50.048,45.42,Normal
PQ_08034,0.7049,1.0023,1.422,0.058,0,50,49.972,46.69,Normal
PQ_08035,0.711,1.0713,1.507,0.043,0,50,49.957,50.08,Flicker
PQ_08036,0.7079,1.0029,1.417,1.416,5,50,50.032,54.42,Transient
PQ_08037,0.968,1.8172,1.877,2.22,84.1,50,50.012,36.77,Swell
PQ_08038,0.7101,1.8524,2.609,0.84,5,50,50.001,52.97,Transient
PQ_08039,0.708,1.0292,1.454,4.807,0,50,49.994,50.25,Harmonics
PQ_08040,0.4183,1.0122,2.42,18.284,129.5,50,50.009,37.01,Interruption
PQ_08041,0.6994,1,1.43,0.101,0,50,49.976,44.16,Normal
PQ_08042,0.7094,1.0552,1.488,7.352,0,50,49.987,39.19,Harmonics
PQ_08043,0.7116,1.0107,1.42,0.036,0,50,50,49.67,Normal
PQ_08044,0.7123,1.0333,1.451,0.251,0,50,50.012,35.3,Normal
PQ_08045,0.7078,1.0177,1.438,4.023,0,50,49.991,53.29,Harmonics
PQ_08046,0.8939,1.6062,1.797,1.171,79.1,50,50.004,37.3,Swell
PQ_08047,0.7077,1.0729,1.516,0.244,0,50,50.041,35.7,Flicker
PQ_08048,0.6591,1.0017,1.52,0.713,98,50,50.008,54.76,Sag
PQ_08049,0.7072,1.0195,1.442,2.102,0,50,50.005,47.4,Harmonics
PQ_08050,0.7077,1.4042,1.984,0.945,5,50,49.993,37.25,Transient
PQ_08051,0.7076,1.0029,1.417,0.025,0,50,49.974,54.86,Normal
PQ_08052,0.6028,1.0131,1.681,1.573,80.8,50,49.988,39.27,Sag
PQ_08053,0.6137,1.0037,1.636,1.001,92.2,50,49.97,48.91,Sag
PQ_08054,0.7088,1.0091,1.424,3.13,0,50,50.011,42.34,Notch
PQ_08055,0.2265,1.0025,4.427,17.465,178.6,50,49.962,40.42,Interruption
PQ_08056,0.7123,1.0283,1.444,0.147,0,50,50.003,39.63,Normal
PQ_08057,0.7045,0.9998,1.419,0.028,0,50,49.977,52.44,Normal
PQ_08058,0.7111,1.0244,1.441,0.156,0,50,50,39.2,Normal
PQ_08059,0.4963,1.0149,2.045,7.78,107.9,50,49.979,37.36,Sag
PQ_08060,0.624,1.0058,1.612,0.763,97.3,50,49.999,47.53,Sag
PQ_08061,0.7276,1.0521,1.446,0.082,0,50,50.005,45.84,Flicker
PQ_08062,0.6721,1.0231,1.522,0.446,83.8,50,49.996,36.2,Sag
PQ_08063,0.9493,1.6113,1.697,0.9,107.2,50,50.016,37.24,Swell
PQ_08064,0.7075,1.048,1.481,0.026,0,50,50.007,54.89,Flicker
PQ_08065,0.7091,1.0127,1.428,7.544,0,50,49.997,39.87,Harmonics
PQ_08066,0.6547,1.0053,1.535,2.21,38.3,50,50.001,47.02,Sag
PQ_08067,0.7083,1.0681,1.508,5.889,0,50,50.004,43.57,Harmonics
PQ_08068,0.7107,1.0607,1.493,0.065,0,50,50.013,46.51,Flicker
PQ_08069,0.7085,1.0061,1.42,3.403,0,50,50.018,48.11,Notch
PQ_08070,0.6395,1.03,1.611,0.451,100.7,50,49.993,35.32,Sag
PQ_08071,0.7091,1.8717,2.639,5.389,5,50,49.983,48.28,Transient
PQ_08072,0.6543,1.0074,1.54,2.17,29.6,50,50.001,47.5,Sag
PQ_08073,0.7144,1.706,2.388,3.61,5,50,50.019,54.59,Transient
PQ_08074,0.6628,1.0053,1.517,3.063,31.7,50,50.003,50.17,Sag
PQ_08075,0.6981,0.9936,1.423,0.084,0,50,49.981,45.52,Normal
PQ_08076,0.7221,1.0497,1.454,0.285,0,50,49.998,35.57,Normal
PQ_08077,0.5245,1.003,1.912,6.244,90.2,50,49.987,50.28,Interruption
PQ_08078,0.7124,2.262,3.175,1.885,5,50,49.979,36.11,Transient
PQ_08079,0.7063,1.0017,1.418,0.027,0,50,50.015,53.93,Normal
PQ_08080,0.6297,1.0069,1.599,3.365,48.9,50,50.003,45.81,Sag
PQ_08081,0.7153,1.0163,1.421,0.037,0,50,50.004,50.95,Normal
PQ_08082,0.4375,1.0059,2.299,14.75,121.5,50,50.019,44.33,Interruption
PQ_08083,0.6362,1.0074,1.584,0.959,62.4,50,50.003,44.54,Sag
PQ_08084,0.7094,1.0528,1.484,0.184,0,50,49.999,37.14,Flicker
PQ_08085,0.7101,1.0279,1.447,0.218,0,50,49.98,37.1,Normal
PQ_08086,0.4721,1.0034,2.125,10.624,113.3,50,49.998,48.49,Interruption
PQ_08087,0.8755,1.5891,1.815,1.956,72.4,50,49.997,38.93,Swell
PQ_08088,1.0024,1.6919,1.688,1.359,114.3,50,49.988,40.07,Swell
PQ_08089,0.7154,1.0136,1.417,0.027,0,50,50.021,54.82,Normal
PQ_08090,0.7056,1.0183,1.443,0.185,0,50,49.977,38.25,Normal
PQ_08091,0.7083,1.036,1.463,5.961,0,50,50.012,44.66,Harmonics
PQ_08092,0.4345,1.0032,2.309,8.827,124.8,50,49.98,45.9,Interruption
PQ_08093,0.7851,1.2329,1.57,0.549,90.3,50,49.99,54.38,Swell
PQ_08094,0.7122,1.0273,1.442,0.219,0,50,49.992,37.73,Normal
PQ_08095,0.7049,1.0031,1.423,0.056,0,50,50.013,48.03,Normal
PQ_08096,0.7081,1.0069,1.422,0.057,0,50,50.022,49.29,Normal
PQ_08097,0.8157,1.452,1.78,1.752,67.6,50,49.999,35.49,Swell
PQ_08098,0.7102,1.0116,1.424,0.088,0,50,50,43.32,Normal
PQ_08099,0.6528,1.0044,1.539,1.016,40.4,50,49.973,49.67,Sag
PQ_08100,0.7109,1.076,1.514,0.174,0,50,50.005,38.59,Flicker
PQ_08101,0.7086,1.764,2.489,0.472,5,50,49.993,54.42,Transient
PQ_08102,0.4181,1.0019,2.396,9.25,132.5,50,50.002,47.69,Interruption
PQ_08103,0.6245,1.004,1.608,6.336,46.5,50,50.01,51.37,Sag
PQ_08104,0.7071,1.0186,1.44,0.171,0,50,49.973,38.74,Normal
PQ_08105,0.6315,1.0105,1.6,2.098,67.7,50,49.999,40.82,Sag
PQ_08106,0.7033,1.0052,1.429,0.073,0,50,50.011,44.27,Normal
PQ_08107,0.7915,1.2243,1.547,0.743,101.7,50,49.985,51.19,Swell
PQ_08108,0.7127,1.0055,1.411,5.611,0,50,50.007,49.36,Notch
PQ_08109,0.7921,1.7239,2.176,3.698,27.5,50,50.002,47.51,Swell
PQ_08110,0.8976,1.701,1.895,2.337,64.5,50,49.995,40.7,Swell
PQ_08111,0.7115,1.0149,1.426,0.056,0,50,50.006,48.16,Normal
PQ_08112,0.708,1.0709,1.513,0.216,0,50,49.992,36.72,Flicker
PQ_08113,0.7073,1.0308,1.457,0.057,0,50,50,48.32,Flicker
PQ_08114,0.6969,0.9897,1.42,0.043,0,50,50.011,52.18,Normal
PQ_08115,0.7093,1.0074,1.42,0.053,0,50,49.977,49.56,Normal
PQ_08116,0.7036,1.0205,1.45,0.205,0,50,49.992,35.8,Normal
PQ_08117,0.5847,1.0064,1.721,3.823,76.5,50,49.99,46.29,Sag
PQ_08118,0.7288,1.1895,1.632,0.751,30.7,50,50.007,47.67,Swell
PQ_08119,0.6118,1.0118,1.654,0.913,97.5,50,50.013,41.03,Sag
PQ_08120,0.7052,1.0014,1.42,0.031,0,50,49.988,53.63,Normal
PQ_08121,0.7104,1.7372,2.445,1.486,5,50,49.997,50.6,Transient
PQ_08122,0.7128,1.0202,1.431,5.123,0,50,49.997,36.67,Notch
PQ_08123,0.6454,1.0061,1.559,0.496,103.3,50,50,46.11,Sag
PQ_08124,0.7099,1.0659,1.501,8.639,0,50,49.993,43.88,Harmonics
PQ_08125,0.459,1.0089,2.198,7.882,115.1,50,49.999,37.89,Sag
PQ_08126,0.2607,1.0008,3.839,7.469,171.8,50,49.976,54.64,Interruption
PQ_08127,0.7084,1.0024,1.415,1.528,0,50,50.048,54.55,Notch
PQ_08128,0.7077,1.0464,1.478,0.076,0,50,49.995,44.78,Flicker
PQ_08129,0.7124,1.0196,1.431,0.077,0,50,49.977,43.96,Normal
PQ_08130,0.7167,1.0618,1.481,0.027,0,50,49.987,53.38,Flicker
PQ_08131,0.7054,1.0028,1.422,0.029,0,50,49.985,50.66,Normal
PQ_08132,0.7121,1.9904,2.795,1.332,5,50,50.031,48.13,Transient
PQ_08133,0.4548,1.0037,2.207,3.44,124.5,50,50.004,48.1,Sag
PQ_08134,0.8576,1.3734,1.601,1.166,115.6,50,50.005,36.18,Swell
PQ_08135,0.7087,1.0084,1.423,0.04,0,50,49.986,50.35,Normal
PQ_08136,0.5921,1.0046,1.697,2.913,85.8,50,50.016,50.02,Sag
PQ_08137,0.4764,1.0049,2.109,3.43,119.8,50,49.953,43.27,Sag
PQ_08138,0.7083,1.024,1.446,5.654,0,50,49.983,38.22,Harmonics
PQ_08139,0.7075,1.028,1.453,0.682,5,50,49.969,46.15,Transient
PQ_08140,0.7079,1.0436,1.474,4.879,0,50,50.008,42.04,Harmonics
PQ_08141,0.714,1.0132,1.419,0.031,0,50,50.016,52.56,Normal
PQ_08142,0.703,0.997,1.418,0.027,0,50,50.032,53.58,Normal
PQ_08143,0.7241,1.0349,1.429,0.022,0,50,49.968,54.22,Flicker
PQ_08144,0.7213,1.1171,1.549,0.613,33.4,50,49.99,50.98,Swell
PQ_08145,0.7107,1.8671,2.627,3.723,5,50,50.013,46.47,Transient
PQ_08146,0.6494,1.0044,1.547,0.686,65,50,49.991,50.3,Sag
PQ_08147,0.7185,1.0223,1.423,0.043,0,50,50.042,50.01,Normal
PQ_08148,0.4735,1.0027,2.118,2.226,127.1,50,49.992,48.02,Sag
PQ_08149,0.7079,1.2176,1.72,0.269,5,50,49.974,36.63,Transient
PQ_08150,0.7067,1.0059,1.424,0.062,0,50,50.011,49.09,Normal
PQ_08151,0.6194,1.0085,1.628,3.515,45.1,50,50.002,42.94,Sag
PQ_08152,0.7228,1.0312,1.427,0.099,0,50,49.991,42.66,Normal
PQ_08153,0.7075,1.0483,1.482,3.844,0,50,50.021,50.4,Harmonics
PQ_08154,0.7193,1.0384,1.444,0.16,0,50,50.006,39.65,Normal
PQ_08155,0.5827,1.0079,1.73,8.443,63,50,49.982,40.93,Sag
PQ_08156,0.7482,1.2495,1.67,0.465,52,50,50.012,35.33,Swell
PQ_08157,0.461,1.0039,2.178,1.844,135.3,50,49.974,45.04,Sag
PQ_08158,0.4752,1.0132,2.132,2.16,131.7,50,49.996,37.35,Sag
PQ_08159,0.6901,0.9811,1.422,0.044,0,50,50.023,51.16,Normal
PQ_08160,0.7138,1.9415,2.72,0.327,5,50,49.999,53.92,Transient
PQ_08161,0.7133,2.1114,2.96,4.43,5,50,49.992,49.79,Transient
PQ_08162,0.4735,1.0141,2.142,12.21,111.7,50,50.002,37.09,Interruption
PQ_08163,0.7117,2.0386,2.864,0.247,5,50,50.009,48.86,Transient
PQ_08164,0.5547,1.0073,1.816,0.497,120.6,50,50.004,41.57,Sag
PQ_08165,0.7144,1.0198,1.427,0.128,0,50,49.972,41.5,Normal
PQ_08166,0.7003,0.9947,1.42,0.034,0,50,49.984,52.85,Normal
PQ_08167,0.7249,1.0325,1.424,0.06,0,50,49.977,46.62,Normal
PQ_08168,0.7074,1.0063,1.423,0.038,0,50,50.013,50.31,Normal
PQ_08169,0.7128,2.1559,3.025,1.186,5,50,50,40.81,Transient
PQ_08170,0.7158,1.0155,1.419,0.037,0,50,49.988,52.89,Normal
PQ_08171,0.6236,1.0057,1.613,0.987,55.5,50,49.978,46.45,Sag
PQ_08172,0.5585,1.0052,1.8,2.622,79.4,50,49.981,45.06,Sag
PQ_08173,0.6947,0.9918,1.428,0.114,0,50,49.98,43.85,Normal
