rms_voltage,peak_voltage,crest_factor,thd,duration,dominant_freq,system_freq,snr,label
0.709,1.0312,1.454,7.394,0.0,50,49.993,41.39,Harmonics
0.7078,1.4216,2.009,0.507,5.0,50,50.027,51.84,Transient
0.5267,1.0045,1.907,0.487,153.9,50,50.02,44.55,Sag
0.5309,1.0119,1.906,2.822,122.9,50,49.998,36.52,Sag
0.7101,1.0141,1.428,8.793,0.0,50,49.986,45.26,Harmonics
0.7208,1.0438,1.448,0.174,0.0,50,50.004,37.71,Normal
0.6116,1.0025,1.639,6.561,51.1,50,50.002,52.42,Interruption
0.2992,1.0008,3.345,10.931,166.3,50,50.03,54.23,Interruption
0.6013,1.0211,1.698,2.689,52.8,50,49.99,35.31,Interruption
0.677,1.008,1.489,1.374,37.1,50,49.994,44.91,Sag
0.5902,1.0067,1.706,3.635,61.7,50,49.983,45.93,Sag
0.709,1.0845,1.53,7.111,0.0,50,49.981,40.77,Harmonics
0.4949,1.0122,2.045,2.992,126.1,50,49.982,38.44,Sag
0.4915,1.0046,2.044,6.128,111.3,50,49.975,45.48,Sag
0.6571,1.0175,1.549,4.474,23.9,50,50.01,40.79,Interruption
0.7078,1.0352,1.463,4.811,0.0,50,50.008,40.37,Harmonics
0.7091,0.9859,1.39,7.397,0.0,50,49.996,46.75,Harmonics
0.7079,1.0475,1.48,2.139,5.0,50,49.994,43.98,Transient
0.7086,1.3189,1.861,1.011,5.0,50,49.984,51.85,Transient
0.7197,1.0288,1.43,0.087,0.0,50,49.993,44.14,Normal
0.7078,1.0182,1.438,0.21,0.0,50,50.0,37.0,Normal
0.7022,1.0251,1.46,0.202,0.0,50,50.03,36.83,Normal
0.7084,1.0158,1.434,0.094,0.0,50,50.005,43.51,Normal
0.7079,1.3239,1.87,0.344,5.0,50,50.016,51.08,Transient
0.7046,1.0023,1.422,0.057,0.0,50,50.024,50.77,Normal
0.7098,1.13,1.592,8.161,0.0,50,49.992,39.55,Harmonics
0.7083,1.0684,1.508,5.218,0.0,50,50.002,37.73,Harmonics
0.7042,1.0012,1.422,0.049,0.0,50,50.039,49.47,Normal
0.5929,1.0083,1.701,1.769,79.2,50,50.003,45.06,Sag
0.7091,1.0309,1.454,8.068,0.0,50,50.049,54.45,Harmonics
0.8712,1.3098,1.503,0.3,159.2,50,50.0,37.61,Swell
0.7076,0.9996,1.413,4.313,0.0,50,50.012,43.47,Harmonics
0.8343,1.282,1.537,0.646,127.6,50,50.025,46.57,Swell
0.7101,1.1444,1.612,8.997,0.0,50,49.991,39.63,Harmonics
0.7078,1.3676,1.932,0.336,5.0,50,50.005,49.35,Transient
0.7118,2.1553,3.028,1.131,5.0,50,49.995,50.75,Transient
0.4629,1.0033,2.167,5.004,125.7,50,50.025,47.71,Sag
0.71,1.0245,1.443,8.693,0.0,50,49.959,46.83,Harmonics
0.7087,1.0245,1.446,0.212,0.0,50,49.994,37.95,Normal
0.6998,0.9973,1.425,0.081,0.0,50,50.005,45.53,Normal
0.7078,1.0287,1.453,0.889,5.0,50,50.015,35.56,Transient
0.7083,1.0628,1.5,6.234,0.0,50,50.029,46.9,Harmonics
0.7101,1.2784,1.8,0.552,5.0,50,49.979,36.25,Transient
0.7005,1.0139,1.447,0.149,0.0,50,49.999,38.81,Normal
0.6855,1.0095,1.473,0.381,38.9,50,49.983,43.4,Sag
0.6998,0.995,1.422,0.029,0.0,50,50.036,51.79,Normal
0.7165,1.9732,2.754,0.617,5.0,50,50.005,48.98,Transient
0.7104,1.0249,1.443,3.655,0.0,50,49.985,35.47,Notch
0.7081,1.0216,1.443,6.238,0.0,50,50.059,54.61,Harmonics
0.7149,1.018,1.424,0.055,0.0,50,49.99,47.22,Normal
0.6383,1.0086,1.58,1.848,38.7,50,49.982,46.55,Sag
0.5134,1.0016,1.951,10.402,95.4,50,49.98,51.52,Interruption
0.4923,1.0096,2.051,12.651,105.3,50,50.013,38.59,Interruption
0.6997,0.9942,1.421,0.05,0.0,50,49.994,49.15,Normal
0.7232,1.0479,1.449,0.076,0.0,50,50.048,44.53,Flicker
0.7103,1.0988,1.547,9.553,0.0,50,49.997,52.47,Harmonics
0.6377,1.0114,1.586,0.488,110.6,50,50.013,41.25,Sag
0.7081,1.0228,1.444,0.639,5.0,50,49.982,41.58,Transient
0.6543,1.0074,1.54,2.17,29.6,50,50.001,47.5,Sag
0.5236,1.0086,1.926,0.604,139.9,50,50.035,39.54,Sag
0.7097,1.0008,1.41,8.265,0.0,50,49.973,47.45,Harmonics
0.2785,1.0025,3.599,5.644,169.4,50,49.992,45.29,Interruption
0.4217,1.0034,2.379,8.689,127.7,50,50.002,47.28,Interruption
0.5302,1.001,1.888,0.504,150.0,50,50.012,53.61,Sag
0.6975,0.9898,1.419,0.028,0.0,50,49.996,53.01,Normal
0.7056,1.0049,1.424,0.055,0.0,50,50.02,48.71,Normal
0.547,1.0088,1.844,6.366,84.2,50,50.046,43.13,Sag
0.7466,1.1286,1.512,0.452,84.8,50,49.977,52.11,Swell
0.727,1.0445,1.437,0.126,0.0,50,50.001,40.43,Normal
0.6691,1.0049,1.502,2.14,21.1,50,50.004,49.69,Interruption
0.7183,1.0213,1.422,0.037,0.0,50,50.002,50.84,Normal
0.7137,1.0575,1.482,0.157,0.0,50,50.014,40.01,Flicker
0.701,0.9992,1.425,0.046,0.0,50,49.978,48.57,Normal
0.7076,1.0247,1.448,0.17,0.0,50,49.997,40.64,Flicker
0.7107,1.0085,1.419,0.051,0.0,50,49.998,50.37,Normal
0.7067,1.0113,1.431,0.102,0.0,50,49.989,43.75,Normal
0.7128,2.294,3.218,0.558,5.0,50,50.005,35.38,Transient
0.7084,1.026,1.448,0.041,0.0,50,50.014,52.94,Flicker
0.7049,1.0075,1.429,0.093,0.0,50,50.008,43.02,Normal
0.7098,1.2846,1.81,0.512,5.0,50,50.012,50.88,Transient
0.7155,1.0403,1.454,0.141,0.0,50,49.981,37.55,Normal
0.7141,1.0311,1.444,0.2,0.0,50,49.998,35.82,Normal
0.7074,1.0142,1.434,1.545,5.0,50,50.013,40.95,Transient
0.7053,1.0228,1.45,0.164,0.0,50,49.972,36.91,Normal
0.6064,1.0087,1.663,0.393,153.3,50,50.005,39.19,Sag
0.7012,0.9957,1.42,0.035,0.0,50,50.03,53.24,Normal
0.6213,1.0029,1.614,0.21,159.6,50,49.972,48.72,Sag
0.6605,1.0094,1.528,1.123,41.2,50,49.997,41.92,Sag
0.645,1.0087,1.564,0.659,98.7,50,50.005,42.75,Sag
0.5897,1.0103,1.713,2.369,84.4,50,50.005,40.35,Sag
0.495,1.0135,2.047,3.941,109.5,50,49.969,38.15,Sag
0.7107,1.8926,2.663,0.664,5.0,50,50.01,40.51,Transient
0.7084,1.0059,1.42,5.393,0.0,50,49.963,54.41,Harmonics
0.7066,1.0054,1.423,0.053,0.0,50,50.016,46.93,Normal
0.7055,1.0152,1.439,0.172,0.0,50,50.0,38.45,Normal
0.7117,2.2409,3.149,1.156,5.0,50,50.002,44.26,Transient
0.697,1.0209,1.465,0.247,0.0,50,49.975,35.53,Normal
0.6591,1.0045,1.524,3.891,32.5,50,50.012,46.8,Sag
0.7097,1.0319,1.454,8.228,0.0,50,49.974,48.84,Harmonics
0.3767,1.0076,2.675,5.165,145.3,50,49.973,37.13,Sag
0.6997,0.997,1.425,0.075,0.0,50,49.976,44.58,Normal
1.0985,1.7224,1.568,0.623,148.4,50,50.004,45.74,Swell
0.7135,1.0264,1.439,0.087,0.0,50,50.007,43.88,Normal
0.5584,1.0126,1.814,3.389,83.9,50,50.024,36.13,Sag
0.7105,2.1261,2.992,0.664,5.0,50,50.024,48.2,Transient
0.7033,0.9974,1.418,0.042,0.0,50,49.98,51.16,Normal
0.6619,1.0032,1.516,1.205,39.7,50,49.998,54.0,Sag
0.7007,1.0077,1.438,0.156,0.0,50,49.997,39.87,Normal
0.841,1.3073,1.554,0.219,118.5,50,49.998,48.19,Swell
0.701,0.9951,1.42,0.033,0.0,50,49.992,53.51,Normal
0.4892,1.0077,2.06,1.24,148.1,50,50.001,43.39,Sag
0.4905,1.0158,2.071,6.186,105.4,50,50.028,36.46,Sag
0.9897,1.7916,1.81,2.224,87.7,50,49.99,46.67,Swell
0.5973,1.0155,1.7,1.482,101.6,50,50.0,42.51,Sag
0.797,1.3297,1.668,1.188,71.3,50,49.984,54.61,Swell
0.7092,1.034,1.458,0.047,0.0,50,49.995,50.45,Flicker
0.7104,1.0358,1.458,0.224,0.0,50,49.986,35.73,Normal
0.7825,1.4611,1.867,0.418,39.4,50,50.034,52.51,Swell
0.6764,1.0043,1.485,1.112,53.0,50,49.985,51.37,Sag
0.7088,1.036,1.462,0.105,0.0,50,49.976,42.58,Flicker
0.7075,1.0263,1.451,2.836,0.0,50,50.002,46.09,Harmonics
0.5747,1.0072,1.753,1.317,104.8,50,50.003,43.17,Sag
0.7099,1.1147,1.57,9.056,0.0,50,50.009,44.71,Harmonics
0.709,1.0459,1.475,7.082,0.0,50,49.996,41.2,Harmonics
0.7077,1.0382,1.467,4.133,0.0,50,50.0,41.1,Harmonics
0.2607,1.0008,3.839,7.469,171.8,50,49.976,54.64,Interruption
0.7093,1.0132,1.428,7.576,0.0,50,49.975,37.64,Harmonics
0.3687,1.0039,2.722,2.29,155.5,50,50.01,43.6,Sag
0.7084,1.037,1.464,5.565,0.0,50,49.978,49.11,Harmonics
0.7019,1.0211,1.455,0.222,0.0,50,49.97,35.41,Normal
0.7034,1.0055,1.429,0.095,0.0,50,49.986,42.79,Normal
0.5105,1.0132,1.985,11.504,94.9,50,50.013,37.02,Interruption
1.1284,1.7992,1.595,0.621,141.6,50,50.002,48.45,Swell
0.6286,1.0037,1.597,3.065,40.8,50,50.001,51.95,Interruption
0.7128,1.0231,1.435,0.074,0.0,50,49.994,45.45,Flicker
0.6498,1.0154,1.563,1.147,71.1,50,50.02,39.66,Sag
0.7151,1.0248,1.433,0.174,0.0,50,49.996,40.51,Normal
0.7048,1.0,1.419,0.03,0.0,50,50.002,54.28,Normal
0.6949,1.017,1.464,0.729,24.2,50,49.988,40.02,Sag
0.7092,1.0084,1.422,0.049,0.0,50,49.984,47.52,Normal
0.7145,1.0136,1.419,0.028,0.0,50,49.995,53.8,Normal
0.7076,1.0239,1.447,0.053,0.0,50,49.971,48.12,Flicker
0.6993,0.9933,1.42,0.031,0.0,50,49.99,52.49,Normal
0.6608,1.0083,1.526,5.813,22.9,50,50.005,42.42,Interruption
0.7074,1.0028,1.418,0.35,5.0,50,49.979,53.51,Transient
0.711,1.0326,1.452,0.076,0.0,50,50.011,43.44,Flicker
0.7206,1.0225,1.419,0.042,0.0,50,49.97,49.71,Normal
0.7071,1.006,1.423,0.323,5.0,50,50.0,46.4,Transient
0.7091,1.004,1.416,4.906,0.0,50,49.982,51.87,Notch
0.7076,1.0279,1.453,4.041,0.0,50,50.019,53.71,Harmonics
0.7108,1.0193,1.434,4.071,0.0,50,49.994,38.17,Notch
0.8762,1.4368,1.64,0.919,105.2,50,50.007,46.28,Swell
0.7125,1.4405,2.022,6.132,5.0,50,49.982,48.1,Transient
0.7174,1.0421,1.453,0.238,0.0,50,50.006,35.32,Normal
0.7694,1.2227,1.589,0.472,89.9,50,49.978,35.39,Swell
0.4259,1.0126,2.377,1.195,148.4,50,49.996,36.56,Sag
1.1411,1.7757,1.556,0.354,156.6,50,49.999,41.24,Swell
0.6996,1.0107,1.445,0.211,0.0,50,50.008,39.28,Normal
0.7177,2.6364,3.673,3.805,5.0,50,50.026,47.4,Transient
0.6133,1.0053,1.639,1.406,109.1,50,49.988,43.57,Sag
1.024,1.8019,1.76,1.297,97.9,50,49.993,47.97,Swell
0.711,1.8031,2.536,0.776,5.0,50,49.988,54.34,Transient
0.7018,1.0095,1.438,0.134,0.0,50,50.015,41.04,Normal
0.7084,1.0053,1.419,3.617,0.0,50,50.014,50.94,Notch
0.4295,1.0014,2.331,7.54,128.3,50,49.987,54.6,Sag
0.7101,1.5579,2.194,1.896,5.0,50,50.018,35.14,Transient
0.9096,1.4502,1.594,0.457,122.4,50,50.025,49.26,Swell
0.7101,1.0549,1.486,9.322,0.0,50,50.02,41.52,Harmonics
0.6114,1.0204,1.669,2.449,68.2,50,50.009,39.29,Sag
0.6967,0.987,1.417,0.032,0.0,50,49.978,53.37,Normal
0.7144,1.0698,1.497,0.056,0.0,50,50.013,46.68,Flicker
0.7068,1.0101,1.429,0.094,0.0,50,49.99,44.73,Normal
0.7105,1.0078,1.418,0.034,0.0,50,50.009,53.27,Normal
0.7006,1.0005,1.428,0.075,0.0,50,49.999,43.25,Normal
0.7379,1.3279,1.8,0.257,22.3,50,50.011,43.28,Swell
0.7176,1.0189,1.42,0.033,0.0,50,49.983,52.92,Normal
0.634,1.0047,1.585,0.928,46.1,50,50.017,47.13,Sag
0.7071,1.021,1.444,0.143,0.0,50,50.0,39.12,Normal
0.7135,1.0187,1.428,0.094,0.0,50,49.999,41.73,Normal
0.7066,1.0144,1.436,0.178,0.0,50,49.984,40.15,Normal
0.7075,1.056,1.492,0.109,5.0,50,49.996,52.79,Transient
0.7081,0.9822,1.387,5.545,0.0,50,49.997,40.38,Harmonics
0.3885,1.0093,2.598,5.973,139.0,50,49.995,39.45,Interruption
0.7112,1.5337,2.156,8.95,5.0,50,49.996,54.15,Transient
0.7089,1.2997,1.833,0.49,5.0,50,50.043,54.43,Transient
0.4461,1.0011,2.244,5.392,129.9,50,50.042,54.13,Sag
0.4284,1.0009,2.336,5.453,138.3,50,50.016,52.08,Sag
0.4903,1.0113,2.063,10.112,102.4,50,50.015,39.6,Interruption
0.6628,1.0053,1.517,3.063,31.7,50,50.003,50.17,Sag
0.8679,1.4155,1.631,1.284,109.2,50,49.989,37.2,Swell
0.7064,1.011,1.431,2.774,5.0,50,50.011,43.5,Transient
0.5696,1.0057,1.765,2.615,91.9,50,50.023,46.88,Sag
0.9726,1.5321,1.575,1.035,134.9,50,50.001,48.9,Swell
0.7092,1.0113,1.426,2.805,0.0,50,49.997,43.67,Notch
0.7183,1.0202,1.42,0.027,0.0,50,49.967,52.77,Normal
0.6349,1.0143,1.598,1.141,93.7,50,49.966,39.25,Sag
0.6002,1.0034,1.672,2.661,76.0,50,49.993,50.14,Sag
0.6195,1.0062,1.624,2.525,45.6,50,49.997,43.38,Interruption
0.7095,1.5544,2.191,0.206,5.0,50,50.002,47.2,Transient
0.7113,1.0202,1.434,4.381,0.0,50,50.003,40.8,Notch
0.707,1.2282,1.737,1.131,5.0,50,49.958,52.86,Transient
0.7048,0.9994,1.418,0.032,0.0,50,50.036,52.6,Normal
0.6408,1.0159,1.585,3.75,38.5,50,50.0,41.94,Sag
0.7077,1.0389,1.468,0.039,0.0,50,49.991,50.99,Flicker
0.7076,1.015,1.435,0.072,0.0,50,49.974,46.27,Flicker
0.7074,1.0332,1.461,0.05,0.0,50,50.026,48.78,Flicker
0.709,1.1014,1.553,7.466,0.0,50,50.004,37.47,Harmonics
0.9077,1.3924,1.534,0.586,137.0,50,49.987,53.18,Swell
0.7063,1.0107,1.431,0.111,0.0,50,50.036,42.78,Normal
0.7095,1.2623,1.779,4.659,5.0,50,50.016,51.06,Transient
0.705,1.0286,1.459,0.215,0.0,50,49.997,35.02,Normal
0.7073,1.0077,1.425,0.061,0.0,50,49.985,49.47,Normal
0.7102,1.1692,1.646,9.186,0.0,50,49.993,43.92,Harmonics
0.7178,1.0212,1.423,0.059,0.0,50,49.978,47.46,Normal
0.7073,1.0178,1.439,0.13,0.0,50,49.99,39.89,Normal
0.7077,1.0792,1.525,2.858,5.0,50,50.003,39.8,Transient
0.7096,1.0071,1.419,3.256,0.0,50,49.994,46.57,Notch
0.5846,1.0082,1.725,4.75,68.9,50,50.019,43.12,Sag
0.7093,1.0764,1.517,8.252,0.0,50,50.021,53.27,Harmonics
0.7149,1.0194,1.426,0.083,0.0,50,49.994,45.5,Normal
0.9452,1.5768,1.668,1.014,106.3,50,49.994,44.08,Swell
0.746,1.2606,1.69,0.308,36.2,50,50.003,54.16,Swell
0.8526,1.4323,1.68,1.59,89.1,50,49.993,48.67,Swell
0.7074,1.027,1.452,0.034,0.0,50,49.989,49.91,Flicker
0.5068,1.006,1.985,6.096,95.8,50,49.994,47.98,Interruption
0.7112,1.0244,1.44,4.727,0.0,50,49.978,39.17,Notch
0.5522,1.0132,1.835,9.163,78.5,50,50.001,38.76,Interruption
0.711,1.023,1.439,0.218,0.0,50,49.994,38.31,Normal
0.5935,1.0021,1.688,4.195,66.4,50,50.02,54.72,Sag
0.7073,1.0067,1.423,0.051,0.0,50,50.02,50.05,Normal
0.711,1.1431,1.608,10.683,0.0,50,50.018,52.87,Harmonics
0.4304,1.0021,2.328,21.178,123.3,50,50.024,51.2,Interruption
0.7096,1.1607,1.636,0.401,5.0,50,49.988,54.98,Transient
0.7956,1.205,1.515,0.32,143.6,50,49.96,36.74,Swell
0.6198,1.0025,1.617,1.069,101.0,50,50.042,51.73,Sag
0.6553,1.0158,1.55,0.969,25.9,50,49.983,39.81,Interruption
0.6771,1.0351,1.529,0.336,82.6,50,50.007,35.21,Sag
0.7072,1.0137,1.433,0.041,0.0,50,50.002,49.49,Flicker
0.7079,1.009,1.425,5.275,0.0,50,50.018,47.86,Harmonics
0.9772,1.6475,1.686,1.905,104.1,50,49.995,50.96,Swell
0.567,1.0019,1.767,13.137,70.6,50,49.962,52.96,Interruption
0.7081,1.0687,1.509,5.833,0.0,50,50.033,46.68,Harmonics
0.7102,1.1023,1.552,9.408,0.0,50,49.99,39.37,Harmonics
0.7083,1.0192,1.439,5.396,0.0,50,49.983,53.94,Harmonics
0.7075,1.0044,1.42,0.024,0.0,50,50.028,53.67,Normal
0.712,1.0411,1.462,0.198,0.0,50,50.004,36.16,Normal
0.7085,1.0457,1.476,0.044,0.0,50,49.992,48.92,Flicker
0.6446,1.0038,1.557,1.818,54.9,50,50.031,46.45,Sag
0.7112,1.0591,1.489,10.475,0.0,50,49.994,38.41,Harmonics
0.6528,1.0044,1.539,1.016,40.4,50,49.973,49.67,Sag
0.4746,1.0052,2.118,1.341,147.5,50,50.027,45.55,Sag
0.7101,1.1127,1.567,9.142,0.0,50,49.954,40.12,Harmonics
0.6579,1.0059,1.529,1.167,52.1,50,49.976,44.28,Sag
0.7093,1.0143,1.43,0.095,0.0,50,50.05,43.57,Normal
0.714,1.0154,1.422,0.056,0.0,50,50.011,47.8,Normal
0.7073,1.2617,1.784,0.338,5.0,50,50.051,42.26,Transient
0.7274,1.2043,1.656,0.12,26.5,50,50.005,49.53,Swell
0.7084,1.0944,1.545,5.722,0.0,50,50.002,40.93,Harmonics
0.7128,1.0232,1.435,0.162,0.0,50,50.007,39.38,Normal
0.7117,1.3017,1.829,0.56,5.0,50,49.984,46.85,Transient
0.7102,1.1172,1.573,9.43,0.0,50,50.019,45.42,Harmonics
0.7097,1.6427,2.315,1.244,5.0,50,50.017,44.49,Transient
0.8151,1.5965,1.959,1.13,41.7,50,49.964,47.39,Swell
0.7146,1.6909,2.366,2.163,5.0,50,50.008,46.62,Transient
0.7081,1.0426,1.472,5.07,0.0,50,49.98,54.6,Harmonics
0.55,1.0076,1.832,1.572,114.9,50,49.994,46.22,Sag
0.7077,1.0343,1.461,0.104,0.0,50,49.968,43.35,Flicker
0.5473,1.003,1.833,3.65,80.3,50,50.011,49.12,Interruption
0.7042,1.0149,1.441,0.143,0.0,50,49.984,40.02,Normal
0.8447,1.3742,1.627,0.48,101.8,50,49.993,39.27,Swell
0.7101,0.9875,1.391,9.27,0.0,50,50.01,50.14,Harmonics
0.7087,1.0319,1.456,6.361,0.0,50,49.978,46.28,Harmonics
0.7032,0.9956,1.416,0.026,0.0,50,49.959,54.04,Normal
0.7726,1.3108,1.697,1.223,53.3,50,50.016,46.81,Swell
0.7107,1.0607,1.493,0.065,0.0,50,50.013,46.51,Flicker
0.6734,1.0125,1.504,0.637,78.3,50,49.992,41.34,Sag
0.58,1.0181,1.755,10.45,63.5,50,49.995,39.12,Interruption
0.2411,1.003,4.16,18.214,173.7,50,50.012,40.04,Interruption
0.7086,1.5441,2.179,0.665,5.0,50,49.986,50.71,Transient
0.7088,1.0186,1.437,6.602,0.0,50,49.982,40.4,Harmonics
0.7092,1.0326,1.456,7.095,0.0,50,49.988,38.51,Harmonics
0.7095,1.1298,1.592,0.368,5.0,50,49.956,41.16,Transient
0.813,1.2456,1.532,0.458,116.3,50,49.986,54.01,Swell
0.5984,1.0089,1.686,3.265,59.2,50,49.98,44.48,Sag
0.7099,1.0213,1.439,0.133,0.0,50,50.012,39.69,Normal
0.706,1.0009,1.418,0.028,0.0,50,50.043,52.64,Normal
0.3735,1.0121,2.71,13.102,145.2,50,49.97,37.68,Interruption
0.7065,1.2431,1.76,2.727,5.0,50,50.007,48.85,Transient
0.7002,0.9941,1.42,0.042,0.0,50,50.001,50.64,Normal
0.3567,1.0033,2.813,20.436,147.2,50,50.01,50.32,Interruption
0.7096,1.7343,2.444,0.801,5.0,50,49.991,49.54,Transient
0.6804,1.0165,1.494,1.471,36.3,50,50.009,40.04,Sag
0.7119,1.0125,1.422,0.041,0.0,50,49.996,49.56,Normal
0.7112,1.1139,1.566,10.897,0.0,50,50.008,38.8,Harmonics
0.5035,1.005,1.996,5.351,98.3,50,49.984,46.44,Sag
0.7133,2.5332,3.551,0.897,5.0,50,50.007,42.22,Transient
0.8942,1.6417,1.836,1.903,72.3,50,50.011,51.35,Swell
0.7131,2.0546,2.881,0.94,5.0,50,49.992,46.73,Transient
0.6437,1.0093,1.568,0.451,96.1,50,49.989,41.75,Sag
0.6174,1.0075,1.632,5.85,49.1,50,50.007,44.44,Sag
0.5925,1.013,1.71,1.058,59.5,50,50.005,37.53,Interruption
0.7106,1.0094,1.42,0.044,0.0,50,50.013,49.94,Normal
0.7162,1.0414,1.454,0.2,0.0,50,50.021,36.92,Normal
0.7079,1.0336,1.46,0.107,0.0,50,50.003,39.59,Flicker
1.036,1.8291,1.766,1.172,102.4,50,49.974,35.1,Swell
0.5749,1.011,1.759,3.106,73.5,50,50.024,39.54,Sag
0.7089,1.0691,1.508,7.432,0.0,50,50.019,41.1,Harmonics
0.7141,1.0168,1.424,0.06,0.0,50,50.003,47.46,Normal
0.9884,1.6431,1.662,2.11,114.6,50,49.988,47.74,Swell
0.6661,1.0112,1.518,1.371,38.1,50,49.994,40.79,Sag
0.7092,1.0635,1.5,0.153,0.0,50,49.998,37.28,Flicker
0.7098,2.0345,2.866,0.854,5.0,50,50.007,40.75,Transient
0.714,2.5567,3.581,0.915,5.0,50,49.993,42.01,Transient
0.4638,1.013,2.184,5.475,127.4,50,50.018,38.11,Sag
0.7129,2.2829,3.202,0.596,5.0,50,50.008,52.42,Transient
0.6604,1.0158,1.538,1.046,36.3,50,50.009,36.83,Sag
0.715,1.0213,1.428,0.095,0.0,50,50.001,41.93,Normal
0.7528,1.506,2.0,0.793,23.8,50,49.993,49.01,Swell
0.7092,1.6537,2.332,0.404,5.0,50,49.98,50.3,Transient
0.7138,1.0279,1.44,0.184,0.0,50,49.982,38.75,Normal
0.7217,1.1377,1.576,0.382,26.0,50,50.006,51.18,Swell
0.7084,1.0025,1.415,5.857,0.0,50,49.99,53.04,Harmonics
0.7663,1.1835,1.544,0.813,91.8,50,49.992,39.27,Swell
0.7213,1.1171,1.549,0.613,33.4,50,49.99,50.98,Swell
0.7095,1.1491,1.62,7.148,0.0,50,49.975,37.99,Harmonics
0.7101,1.0618,1.495,9.67,0.0,50,50.02,36.24,Harmonics
0.828,1.6524,1.996,0.953,44.3,50,49.995,38.7,Swell
0.6551,1.0032,1.531,1.278,63.0,50,49.991,50.0,Sag
0.7139,1.0136,1.42,0.041,0.0,50,49.983,51.57,Normal
0.7028,1.0048,1.43,0.116,0.0,50,49.988,41.42,Normal
0.708,1.0205,1.441,0.771,5.0,50,50.025,36.69,Transient
0.5463,1.0097,1.848,5.73,80.4,50,49.953,42.37,Interruption
0.7287,1.0335,1.418,0.024,0.0,50,50.03,53.76,Normal
0.6304,1.0195,1.617,0.685,103.0,50,50.052,36.1,Sag
0.7078,1.0106,1.428,0.821,0.0,50,50.001,44.48,Notch
0.4131,1.0018,2.425,1.805,155.1,50,50.029,51.7,Sag
0.7068,1.0054,1.422,0.035,0.0,50,50.022,50.44,Normal
0.6518,1.0222,1.568,1.29,45.8,50,49.963,36.93,Sag
0.7137,1.0199,1.429,7.778,0.0,50,50.001,38.57,Notch
0.6312,1.0098,1.6,4.305,46.1,50,50.009,44.21,Sag
0.4099,1.0029,2.447,14.519,132.9,50,49.97,45.11,Interruption
0.7124,1.0054,1.411,8.17,0.0,50,50.01,50.56,Notch
0.7106,1.0096,1.421,3.798,0.0,50,49.994,46.44,Notch
0.7005,1.0031,1.432,0.161,0.0,50,50.005,41.65,Normal
0.8209,1.2325,1.501,0.345,141.2,50,49.965,44.42,Swell
0.7912,1.2455,1.574,0.61,94.4,50,50.028,44.77,Swell
0.58,1.0107,1.742,1.982,78.7,50,50.023,38.87,Sag
0.7089,1.0525,1.485,6.976,0.0,50,49.984,48.6,Harmonics
0.7079,1.0041,1.418,0.022,0.0,50,49.998,53.24,Normal
0.7037,1.0022,1.424,0.042,0.0,50,50.02,48.99,Normal
0.7088,1.033,1.457,6.589,0.0,50,49.996,40.46,Harmonics
0.6961,0.9873,1.418,0.028,0.0,50,49.979,54.5,Normal
0.5872,1.0046,1.711,5.054,60.7,50,50.005,50.43,Interruption
0.7093,1.0425,1.47,7.663,0.0,50,49.991,37.11,Harmonics
0.8114,1.6282,2.007,1.005,40.3,50,50.009,36.94,Swell
0.8158,1.2383,1.518,0.452,135.3,50,50.001,42.75,Swell
0.7097,1.0104,1.424,8.648,0.0,50,50.004,49.54,Harmonics
0.7014,1.0117,1.442,0.107,0.0,50,50.032,40.93,Normal
0.6094,1.0286,1.688,6.977,51.6,50,50.007,36.39,Sag
0.715,1.0248,1.433,0.123,0.0,50,50.007,42.78,Normal
0.4624,1.0022,2.167,12.536,116.5,50,49.98,51.09,Interruption
0.6119,1.0154,1.659,0.849,80.8,50,50.0,36.13,Sag
0.7982,1.4583,1.827,2.666,49.8,50,49.99,46.76,Swell
0.6309,1.0093,1.6,2.234,70.6,50,50.035,41.64,Sag
0.7174,1.031,1.437,0.121,0.0,50,49.969,41.97,Normal
0.7076,1.8521,2.618,0.627,5.0,50,50.044,47.34,Transient
0.6973,0.9922,1.423,0.037,0.0,50,50.022,50.53,Normal
0.7016,0.9983,1.423,0.051,0.0,50,49.975,47.21,Normal
0.7096,1.0683,1.506,7.949,0.0,50,49.953,53.76,Harmonics
0.7067,1.0071,1.425,0.056,0.0,50,49.992,46.35,Normal
0.7538,1.1557,1.533,0.534,86.9,50,49.983,42.56,Swell
0.7159,1.0156,1.419,0.036,0.0,50,49.966,51.63,Normal
0.7083,1.0437,1.474,5.386,0.0,50,49.973,39.45,Harmonics
0.7087,1.1155,1.574,5.555,0.0,50,49.963,35.99,Harmonics
0.7075,1.0156,1.436,2.803,0.0,50,49.966,40.98,Harmonics
0.7125,1.0114,1.42,0.029,0.0,50,49.98,53.08,Normal
0.6676,1.0048,1.505,3.774,30.3,50,50.008,49.84,Sag
0.6978,1.0068,1.443,0.169,0.0,50,50.014,38.35,Normal
0.7089,1.0552,1.488,7.103,0.0,50,49.98,40.69,Harmonics
0.5817,1.0061,1.73,2.565,66.5,50,50.037,45.31,Sag
0.2719,1.0004,3.679,15.033,170.2,50,50.009,53.22,Interruption
0.6596,1.0032,1.521,0.738,29.9,50,49.979,50.29,Sag
0.7076,1.0234,1.446,1.565,0.0,50,50.004,37.94,Notch
0.86,1.3463,1.565,0.729,125.3,50,50.0,36.98,Swell
0.6403,1.0101,1.577,2.676,42.9,50,50.044,43.32,Sag
